GEO_ID,NAME,B01003_001E,B01003_001M
1500000US360470856002,"Block Group 2, Census Tract 856, Kings County, New York",1187,524
1500000US360470856003,"Block Group 3, Census Tract 856, Kings County, New York",1662,383
1500000US360470858001,"Block Group 1, Census Tract 858, Kings County, New York",764,174
1500000US360470858002,"Block Group 2, Census Tract 858, Kings County, New York",1285,416
1500000US360470860001,"Block Group 1, Census Tract 860, Kings County, New York",953,342
1500000US360470860002,"Block Group 2, Census Tract 860, Kings County, New York",1197,516
1500000US360470860003,"Block Group 3, Census Tract 860, Kings County, New York",1330,282
1500000US360470862001,"Block Group 1, Census Tract 862, Kings County, New York",918,339
1500000US360470862002,"Block Group 2, Census Tract 862, Kings County, New York",1205,315
1500000US360470862003,"Block Group 3, Census Tract 862, Kings County, New York",709,248
1500000US360470864001,"Block Group 1, Census Tract 864, Kings County, New York",1123,282
1500000US360470864002,"Block Group 2, Census Tract 864, Kings County, New York",1394,433
1500000US360470866001,"Block Group 1, Census Tract 866, Kings County, New York",1249,354
1500000US360470866002,"Block Group 2, Census Tract 866, Kings County, New York",777,328
1500000US360470866003,"Block Group 3, Census Tract 866, Kings County, New York",1080,419
1500000US360470868001,"Block Group 1, Census Tract 868, Kings County, New York",1196,317
1500000US360470868002,"Block Group 2, Census Tract 868, Kings County, New York",698,318
1500000US360470868003,"Block Group 3, Census Tract 868, Kings County, New York",1637,463
1500000US360470870001,"Block Group 1, Census Tract 870, Kings County, New York",1135,423
1500000US360470870002,"Block Group 2, Census Tract 870, Kings County, New York",1201,418
1500000US360470870003,"Block Group 3, Census Tract 870, Kings County, New York",614,232
1500000US360470872001,"Block Group 1, Census Tract 872, Kings County, New York",548,174
1500000US360470872002,"Block Group 2, Census Tract 872, Kings County, New York",1073,422
1500000US360470872003,"Block Group 3, Census Tract 872, Kings County, New York",1215,333
1500000US360470874011,"Block Group 1, Census Tract 874.01, Kings County, New York",1380,348
1500000US360470874012,"Block Group 2, Census Tract 874.01, Kings County, New York",2602,650
1500000US360470876001,"Block Group 1, Census Tract 876, Kings County, New York",1153,392
1500000US360470876002,"Block Group 2, Census Tract 876, Kings County, New York",617,155
1500000US360470878001,"Block Group 1, Census Tract 878, Kings County, New York",359,115
1500000US360470878002,"Block Group 2, Census Tract 878, Kings County, New York",108,58
1500000US360470878003,"Block Group 3, Census Tract 878, Kings County, New York",1829,325
1500000US360470880011,"Block Group 1, Census Tract 880.01, Kings County, New York",1239,536
1500000US360470880012,"Block Group 2, Census Tract 880.01, Kings County, New York",648,314
1500000US360470880021,"Block Group 1, Census Tract 880.02, Kings County, New York",1225,435
1500000US360470882001,"Block Group 1, Census Tract 882, Kings County, New York",3005,1098
1500000US360470882002,"Block Group 2, Census Tract 882, Kings County, New York",883,348
1500000US360470882003,"Block Group 3, Census Tract 882, Kings County, New York",545,389
1500000US360470882004,"Block Group 4, Census Tract 882, Kings County, New York",1719,503
1500000US360470884001,"Block Group 1, Census Tract 884, Kings County, New York",2200,1388
1500000US360470884002,"Block Group 2, Census Tract 884, Kings County, New York",1171,414
1500000US360470884003,"Block Group 3, Census Tract 884, Kings County, New York",1336,399
1500000US360470886001,"Block Group 1, Census Tract 886, Kings County, New York",978,272
1500000US360470886002,"Block Group 2, Census Tract 886, Kings County, New York",1473,762
1500000US360470886003,"Block Group 3, Census Tract 886, Kings County, New York",1422,410
1500000US360470888001,"Block Group 1, Census Tract 888, Kings County, New York",1353,369
1500000US360470888002,"Block Group 2, Census Tract 888, Kings County, New York",1443,436
1500000US360470888003,"Block Group 3, Census Tract 888, Kings County, New York",1264,513
1500000US360470890001,"Block Group 1, Census Tract 890, Kings County, New York",836,508
1500000US360470890002,"Block Group 2, Census Tract 890, Kings County, New York",765,347
1500000US360470890003,"Block Group 3, Census Tract 890, Kings County, New York",528,254
1500000US360470890004,"Block Group 4, Census Tract 890, Kings County, New York",2056,1041
1500000US360470890005,"Block Group 5, Census Tract 890, Kings County, New York",769,359
1500000US360470890006,"Block Group 6, Census Tract 890, Kings County, New York",835,270
1500000US360470892001,"Block Group 1, Census Tract 892, Kings County, New York",356,211
1500000US360470892002,"Block Group 2, Census Tract 892, Kings County, New York",691,259
1500000US360470892003,"Block Group 3, Census Tract 892, Kings County, New York",845,254
1500000US360470892004,"Block Group 4, Census Tract 892, Kings County, New York",1332,841
1500000US360470894001,"Block Group 1, Census Tract 894, Kings County, New York",778,346
1500000US360470894002,"Block Group 2, Census Tract 894, Kings County, New York",718,402
1500000US360470894003,"Block Group 3, Census Tract 894, Kings County, New York",878,346
1500000US360470894004,"Block Group 4, Census Tract 894, Kings County, New York",871,551
1500000US360470896001,"Block Group 1, Census Tract 896, Kings County, New York",487,208
1500000US360470896002,"Block Group 2, Census Tract 896, Kings County, New York",1574,533
1500000US360470896003,"Block Group 3, Census Tract 896, Kings County, New York",980,287
1500000US360470898001,"Block Group 1, Census Tract 898, Kings County, New York",790,230
1500000US360470898002,"Block Group 2, Census Tract 898, Kings County, New York",1117,509
1500000US360470900001,"Block Group 1, Census Tract 900, Kings County, New York",329,186
1500000US360470900002,"Block Group 2, Census Tract 900, Kings County, New York",161,141
1500000US360470900003,"Block Group 3, Census Tract 900, Kings County, New York",658,250
1500000US360470900004,"Block Group 4, Census Tract 900, Kings County, New York",906,331
1500000US360470900005,"Block Group 5, Census Tract 900, Kings County, New York",975,718
1500000US360470900006,"Block Group 6, Census Tract 900, Kings County, New York",464,201
1500000US360470900007,"Block Group 7, Census Tract 900, Kings County, New York",665,402
1500000US360470902001,"Block Group 1, Census Tract 902, Kings County, New York",973,412
1500000US360470902002,"Block Group 2, Census Tract 902, Kings County, New York",749,854
1500000US360470902003,"Block Group 3, Census Tract 902, Kings County, New York",508,143
1500000US360470902004,"Block Group 4, Census Tract 902, Kings County, New York",388,150
1500000US360470902005,"Block Group 5, Census Tract 902, Kings County, New York",531,176
1500000US360470906001,"Block Group 1, Census Tract 906, Kings County, New York",776,350
1500000US360470906002,"Block Group 2, Census Tract 906, Kings County, New York",1329,397
1500000US360470906003,"Block Group 3, Census Tract 906, Kings County, New York",1206,371
1500000US360470908001,"Block Group 1, Census Tract 908, Kings County, New York",4391,1390
1500000US360470908002,"Block Group 2, Census Tract 908, Kings County, New York",711,292
1500000US360470908003,"Block Group 3, Census Tract 908, Kings County, New York",306,167
1500000US360470910001,"Block Group 1, Census Tract 910, Kings County, New York",1221,475
1500000US360470910002,"Block Group 2, Census Tract 910, Kings County, New York",1198,470
1500000US360470910003,"Block Group 3, Census Tract 910, Kings County, New York",1246,449
1500000US360470910004,"Block Group 4, Census Tract 910, Kings County, New York",534,274
1500000US360470912001,"Block Group 1, Census Tract 912, Kings County, New York",1102,418
1500000US360470912002,"Block Group 2, Census Tract 912, Kings County, New York",1346,588
1500000US360470912003,"Block Group 3, Census Tract 912, Kings County, New York",3101,1132
1500000US360470916001,"Block Group 1, Census Tract 916, Kings County, New York",1272,369
1500000US360470916002,"Block Group 2, Census Tract 916, Kings County, New York",722,199
1500000US360470916003,"Block Group 3, Census Tract 916, Kings County, New York",492,228
1500000US360470916004,"Block Group 4, Census Tract 916, Kings County, New York",710,272
1500000US360470918001,"Block Group 1, Census Tract 918, Kings County, New York",1258,267
1500000US360470918002,"Block Group 2, Census Tract 918, Kings County, New York",910,237
1500000US360470920001,"Block Group 1, Census Tract 920, Kings County, New York",497,200
1500000US360470920002,"Block Group 2, Census Tract 920, Kings County, New York",1183,544
1500000US360470920003,"Block Group 3, Census Tract 920, Kings County, New York",547,252
1500000US360470920004,"Block Group 4, Census Tract 920, Kings County, New York",0,12
1500000US360470922001,"Block Group 1, Census Tract 922, Kings County, New York",931,504
1500000US360470922002,"Block Group 2, Census Tract 922, Kings County, New York",1459,292
1500000US360470924001,"Block Group 1, Census Tract 924, Kings County, New York",933,342
1500000US360470924002,"Block Group 2, Census Tract 924, Kings County, New York",683,266
1500000US360470924003,"Block Group 3, Census Tract 924, Kings County, New York",560,272
1500000US360470928001,"Block Group 1, Census Tract 928, Kings County, New York",1097,336
1500000US360470928002,"Block Group 2, Census Tract 928, Kings County, New York",1667,420
1500000US360470928003,"Block Group 3, Census Tract 928, Kings County, New York",0,12
1500000US360470930001,"Block Group 1, Census Tract 930, Kings County, New York",1244,247
1500000US360470930002,"Block Group 2, Census Tract 930, Kings County, New York",1863,371
1500000US360470932001,"Block Group 1, Census Tract 932, Kings County, New York",1037,184
1500000US360470934001,"Block Group 1, Census Tract 934, Kings County, New York",1093,219
1500000US360470934002,"Block Group 2, Census Tract 934, Kings County, New York",1402,309
1500000US360470936001,"Block Group 1, Census Tract 936, Kings County, New York",871,214
1500000US360470936002,"Block Group 2, Census Tract 936, Kings County, New York",725,188
1500000US360470938001,"Block Group 1, Census Tract 938, Kings County, New York",1111,285
1500000US360470938002,"Block Group 2, Census Tract 938, Kings County, New York",1445,344
1500000US360470944011,"Block Group 1, Census Tract 944.01, Kings County, New York",1115,440
1500000US360470944012,"Block Group 2, Census Tract 944.01, Kings County, New York",957,240
1500000US360470944013,"Block Group 3, Census Tract 944.01, Kings County, New York",873,319
1500000US360470944014,"Block Group 4, Census Tract 944.01, Kings County, New York",433,209
1500000US360470944021,"Block Group 1, Census Tract 944.02, Kings County, New York",3127,554
1500000US360470946001,"Block Group 1, Census Tract 946, Kings County, New York",599,210
1500000US360470946002,"Block Group 2, Census Tract 946, Kings County, New York",659,334
1500000US360470946003,"Block Group 3, Census Tract 946, Kings County, New York",845,349
1500000US360470950001,"Block Group 1, Census Tract 950, Kings County, New York",1319,226
1500000US360470950002,"Block Group 2, Census Tract 950, Kings County, New York",1123,272
1500000US360470954001,"Block Group 1, Census Tract 954, Kings County, New York",1260,386
1500000US360470954002,"Block Group 2, Census Tract 954, Kings County, New York",1571,472
1500000US360470954003,"Block Group 3, Census Tract 954, Kings County, New York",1251,335
1500000US360470956001,"Block Group 1, Census Tract 956, Kings County, New York",2070,450
1500000US360470956002,"Block Group 2, Census Tract 956, Kings County, New York",2364,482
1500000US360470958001,"Block Group 1, Census Tract 958, Kings County, New York",1278,341
1500000US360470958002,"Block Group 2, Census Tract 958, Kings County, New York",1831,507
1500000US360470960001,"Block Group 1, Census Tract 960, Kings County, New York",0,12
1500000US360470962001,"Block Group 1, Census Tract 962, Kings County, New York",1833,533
1500000US360470964001,"Block Group 1, Census Tract 964, Kings County, New York",1064,215
1500000US360470964002,"Block Group 2, Census Tract 964, Kings County, New York",970,311
1500000US360470966001,"Block Group 1, Census Tract 966, Kings County, New York",1609,350
1500000US360470966002,"Block Group 2, Census Tract 966, Kings County, New York",1150,415
1500000US360470968001,"Block Group 1, Census Tract 968, Kings County, New York",711,275
1500000US360470968002,"Block Group 2, Census Tract 968, Kings County, New York",838,269
1500000US360470970001,"Block Group 1, Census Tract 970, Kings County, New York",1374,368
1500000US360470970002,"Block Group 2, Census Tract 970, Kings County, New York",1339,346
1500000US360470974001,"Block Group 1, Census Tract 974, Kings County, New York",1707,468
1500000US360470974002,"Block Group 2, Census Tract 974, Kings County, New York",1016,256
1500000US360470982001,"Block Group 1, Census Tract 982, Kings County, New York",2924,795
1500000US360470982002,"Block Group 2, Census Tract 982, Kings County, New York",1608,333
1500000US360470984001,"Block Group 1, Census Tract 984, Kings County, New York",2163,326
1500000US360470986001,"Block Group 1, Census Tract 986, Kings County, New York",1365,287
1500000US360470986002,"Block Group 2, Census Tract 986, Kings County, New York",1299,355
1500000US360470988001,"Block Group 1, Census Tract 988, Kings County, New York",1655,494
1500000US360470988002,"Block Group 2, Census Tract 988, Kings County, New York",1673,453
1500000US360470990001,"Block Group 1, Census Tract 990, Kings County, New York",1697,316
1500000US360470992001,"Block Group 1, Census Tract 992, Kings County, New York",2266,434
1500000US360470994001,"Block Group 1, Census Tract 994, Kings County, New York",1996,335
1500000US360470996001,"Block Group 1, Census Tract 996, Kings County, New York",1677,392
1500000US360470996002,"Block Group 2, Census Tract 996, Kings County, New York",2085,798
1500000US360470998001,"Block Group 1, Census Tract 998, Kings County, New York",1927,521
1500000US360470998002,"Block Group 2, Census Tract 998, Kings County, New York",1697,536
1500000US360471004001,"Block Group 1, Census Tract 1004, Kings County, New York",2642,496
1500000US360471006001,"Block Group 1, Census Tract 1006, Kings County, New York",1078,386
1500000US360471006002,"Block Group 2, Census Tract 1006, Kings County, New York",1659,317
1500000US360471008001,"Block Group 1, Census Tract 1008, Kings County, New York",1123,223
1500000US360471008002,"Block Group 2, Census Tract 1008, Kings County, New York",968,359
1500000US360471010001,"Block Group 1, Census Tract 1010, Kings County, New York",1267,364
1500000US360471010002,"Block Group 2, Census Tract 1010, Kings County, New York",1109,305
1500000US360471012001,"Block Group 1, Census Tract 1012, Kings County, New York",1493,317
1500000US360471012002,"Block Group 2, Census Tract 1012, Kings County, New York",768,249
1500000US360471014001,"Block Group 1, Census Tract 1014, Kings County, New York",1141,219
1500000US360471014002,"Block Group 2, Census Tract 1014, Kings County, New York",1002,350
1500000US360471016001,"Block Group 1, Census Tract 1016, Kings County, New York",1599,321
1500000US360471018001,"Block Group 1, Census Tract 1018, Kings County, New York",2228,423
1500000US360471020001,"Block Group 1, Census Tract 1020, Kings County, New York",2285,406
1500000US360471022001,"Block Group 1, Census Tract 1022, Kings County, New York",2157,494
1500000US360471024001,"Block Group 1, Census Tract 1024, Kings County, New York",2323,466
1500000US360471026001,"Block Group 1, Census Tract 1026, Kings County, New York",3001,415
1500000US360471028011,"Block Group 1, Census Tract 1028.01, Kings County, New York",1652,334
1500000US360471028020,"Block Group 0, Census Tract 1028.02, Kings County, New York",0,12
1500000US360471028021,"Block Group 1, Census Tract 1028.02, Kings County, New York",0,12
1500000US360471034011,"Block Group 1, Census Tract 1034.01, Kings County, New York",2128,571
1500000US360471034012,"Block Group 2, Census Tract 1034.01, Kings County, New York",1745,506
1500000US360471034020,"Block Group 0, Census Tract 1034.02, Kings County, New York",0,12
1500000US360471034021,"Block Group 1, Census Tract 1034.02, Kings County, New York",0,12
1500000US360471058011,"Block Group 1, Census Tract 1058.01, Kings County, New York",1616,661
1500000US360471058012,"Block Group 2, Census Tract 1058.01, Kings County, New York",2646,573
1500000US360471058013,"Block Group 3, Census Tract 1058.01, Kings County, New York",1585,442
1500000US360471058041,"Block Group 1, Census Tract 1058.04, Kings County, New York",333,179
1500000US360471058042,"Block Group 2, Census Tract 1058.04, Kings County, New York",944,329
1500000US360471058043,"Block Group 3, Census Tract 1058.04, Kings County, New York",2547,686
1500000US360471058044,"Block Group 4, Census Tract 1058.04, Kings County, New York",2790,742
1500000US360471070011,"Block Group 1, Census Tract 1070.01, Kings County, New York",2613,323
1500000US360471070020,"Block Group 0, Census Tract 1070.02, Kings County, New York",0,12
1500000US360471070021,"Block Group 1, Census Tract 1070.02, Kings County, New York",0,12
1500000US360471070031,"Block Group 1, Census Tract 1070.03, Kings County, New York",0,12
1500000US360471078001,"Block Group 1, Census Tract 1078, Kings County, New York",921,272
1500000US360471078002,"Block Group 2, Census Tract 1078, Kings County, New York",1395,708
1500000US360471078003,"Block Group 3, Census Tract 1078, Kings County, New York",1109,377
1500000US360471078004,"Block Group 4, Census Tract 1078, Kings County, New York",1129,379
1500000US360471098001,"Block Group 1, Census Tract 1098, Kings County, New York",0,12
1500000US360471098002,"Block Group 2, Census Tract 1098, Kings County, New York",920,306
1500000US360471098003,"Block Group 3, Census Tract 1098, Kings County, New York",0,12
1500000US360471098004,"Block Group 4, Census Tract 1098, Kings County, New York",0,12
1500000US360471098005,"Block Group 5, Census Tract 1098, Kings County, New York",1530,434
1500000US360471104001,"Block Group 1, Census Tract 1104, Kings County, New York",756,222
1500000US360471104002,"Block Group 2, Census Tract 1104, Kings County, New York",1319,429
1500000US360471104003,"Block Group 3, Census Tract 1104, Kings County, New York",1231,472
1500000US360471104004,"Block Group 4, Census Tract 1104, Kings County, New York",1048,509
1500000US360471106001,"Block Group 1, Census Tract 1106, Kings County, New York",2179,722
1500000US360471106002,"Block Group 2, Census Tract 1106, Kings County, New York",2119,536
1500000US360471110001,"Block Group 1, Census Tract 1110, Kings County, New York",1722,401
1500000US360471110002,"Block Group 2, Census Tract 1110, Kings County, New York",1169,277
1500000US360471116001,"Block Group 1, Census Tract 1116, Kings County, New York",2850,938
1500000US360471116002,"Block Group 2, Census Tract 1116, Kings County, New York",651,343
1500000US360471118001,"Block Group 1, Census Tract 1118, Kings County, New York",2308,918
1500000US360471118002,"Block Group 2, Census Tract 1118, Kings County, New York",1423,359
1500000US360471120001,"Block Group 1, Census Tract 1120, Kings County, New York",1028,377
1500000US360471120002,"Block Group 2, Census Tract 1120, Kings County, New York",2214,545
1500000US360471122001,"Block Group 1, Census Tract 1122, Kings County, New York",1908,459
1500000US360471122002,"Block Group 2, Census Tract 1122, Kings County, New York",1078,474
1500000US360471124001,"Block Group 1, Census Tract 1124, Kings County, New York",660,249
1500000US360471124002,"Block Group 2, Census Tract 1124, Kings County, New York",1421,456
1500000US360471124003,"Block Group 3, Census Tract 1124, Kings County, New York",1212,490
1500000US360471126001,"Block Group 1, Census Tract 1126, Kings County, New York",1818,554
1500000US360471126002,"Block Group 2, Census Tract 1126, Kings County, New York",872,368
1500000US360471126003,"Block Group 3, Census Tract 1126, Kings County, New York",779,334
1500000US360471128001,"Block Group 1, Census Tract 1128, Kings County, New York",805,533
1500000US360471128002,"Block Group 2, Census Tract 1128, Kings County, New York",1407,516
1500000US360471128003,"Block Group 3, Census Tract 1128, Kings County, New York",1370,728
1500000US360471130001,"Block Group 1, Census Tract 1130, Kings County, New York",575,253
1500000US360471130002,"Block Group 2, Census Tract 1130, Kings County, New York",1237,376
1500000US360471130003,"Block Group 3, Census Tract 1130, Kings County, New York",1011,564
1500000US360471130004,"Block Group 4, Census Tract 1130, Kings County, New York",983,349
1500000US360471132001,"Block Group 1, Census Tract 1132, Kings County, New York",1289,319
1500000US360471132002,"Block Group 2, Census Tract 1132, Kings County, New York",588,307
1500000US360471132003,"Block Group 3, Census Tract 1132, Kings County, New York",0,12
1500000US360471134001,"Block Group 1, Census Tract 1134, Kings County, New York",939,391
1500000US360471134002,"Block Group 2, Census Tract 1134, Kings County, New York",687,208
1500000US360471134003,"Block Group 3, Census Tract 1134, Kings County, New York",1171,312
1500000US360471142011,"Block Group 1, Census Tract 1142.01, Kings County, New York",844,282
1500000US360471142012,"Block Group 2, Census Tract 1142.01, Kings County, New York",493,180
1500000US360471142021,"Block Group 1, Census Tract 1142.02, Kings County, New York",1971,588
1500000US360471142022,"Block Group 2, Census Tract 1142.02, Kings County, New York",1081,429
1500000US360471144001,"Block Group 1, Census Tract 1144, Kings County, New York",502,257
1500000US360471144002,"Block Group 2, Census Tract 1144, Kings County, New York",1070,315
1500000US360471144003,"Block Group 3, Census Tract 1144, Kings County, New York",550,344
1500000US360471144004,"Block Group 4, Census Tract 1144, Kings County, New York",458,220
1500000US360471146001,"Block Group 1, Census Tract 1146, Kings County, New York",1383,336
1500000US360471146002,"Block Group 2, Census Tract 1146, Kings County, New York",1473,733
1500000US360471150001,"Block Group 1, Census Tract 1150, Kings County, New York",1137,624
1500000US360471150002,"Block Group 2, Census Tract 1150, Kings County, New York",729,260
1500000US360471150003,"Block Group 3, Census Tract 1150, Kings County, New York",851,269
1500000US360471152001,"Block Group 1, Census Tract 1152, Kings County, New York",1018,345
1500000US360471152002,"Block Group 2, Census Tract 1152, Kings County, New York",1485,723
1500000US360471152003,"Block Group 3, Census Tract 1152, Kings County, New York",546,220
1500000US360471156001,"Block Group 1, Census Tract 1156, Kings County, New York",1026,409
1500000US360471156002,"Block Group 2, Census Tract 1156, Kings County, New York",971,362
1500000US360471156003,"Block Group 3, Census Tract 1156, Kings County, New York",1047,388
1500000US360471156004,"Block Group 4, Census Tract 1156, Kings County, New York",1137,408
1500000US360471158001,"Block Group 1, Census Tract 1158, Kings County, New York",989,512
1500000US360471158002,"Block Group 2, Census Tract 1158, Kings County, New York",699,178
1500000US360471158003,"Block Group 3, Census Tract 1158, Kings County, New York",1072,341
1500000US360471160001,"Block Group 1, Census Tract 1160, Kings County, New York",1326,401
1500000US360471160002,"Block Group 2, Census Tract 1160, Kings County, New York",637,329
1500000US360471160003,"Block Group 3, Census Tract 1160, Kings County, New York",667,320
1500000US360471162001,"Block Group 1, Census Tract 1162, Kings County, New York",408,217
1500000US360471162002,"Block Group 2, Census Tract 1162, Kings County, New York",1255,356
1500000US360471162003,"Block Group 3, Census Tract 1162, Kings County, New York",1043,442
1500000US360471164001,"Block Group 1, Census Tract 1164, Kings County, New York",1191,355
1500000US360471164002,"Block Group 2, Census Tract 1164, Kings County, New York",1049,389
1500000US360471164003,"Block Group 3, Census Tract 1164, Kings County, New York",1267,628
1500000US360471166001,"Block Group 1, Census Tract 1166, Kings County, New York",988,531
1500000US360471166002,"Block Group 2, Census Tract 1166, Kings County, New York",1092,356
1500000US360471166003,"Block Group 3, Census Tract 1166, Kings County, New York",912,260
1500000US360471168001,"Block Group 1, Census Tract 1168, Kings County, New York",1410,429
1500000US360471168002,"Block Group 2, Census Tract 1168, Kings County, New York",708,184
1500000US360471170001,"Block Group 1, Census Tract 1170, Kings County, New York",1204,459
1500000US360471170002,"Block Group 2, Census Tract 1170, Kings County, New York",854,305
1500000US360471172011,"Block Group 1, Census Tract 1172.01, Kings County, New York",1279,271
1500000US360471172012,"Block Group 2, Census Tract 1172.01, Kings County, New York",911,331
1500000US360471172021,"Block Group 1, Census Tract 1172.02, Kings County, New York",1318,403
1500000US360471172022,"Block Group 2, Census Tract 1172.02, Kings County, New York",2673,1235
1500000US360471174001,"Block Group 1, Census Tract 1174, Kings County, New York",1714,719
1500000US360471174002,"Block Group 2, Census Tract 1174, Kings County, New York",2200,508
1500000US360471176011,"Block Group 1, Census Tract 1176.01, Kings County, New York",970,262
1500000US360471176012,"Block Group 2, Census Tract 1176.01, Kings County, New York",2375,657
1500000US360471176021,"Block Group 1, Census Tract 1176.02, Kings County, New York",1373,396
1500000US360471176022,"Block Group 2, Census Tract 1176.02, Kings County, New York",1320,306
1500000US360471178001,"Block Group 1, Census Tract 1178, Kings County, New York",1686,470
1500000US360471180001,"Block Group 1, Census Tract 1180, Kings County, New York",0,12
1500000US360471182011,"Block Group 1, Census Tract 1182.01, Kings County, New York",1633,440
1500000US360471182012,"Block Group 2, Census Tract 1182.01, Kings County, New York",1250,366
1500000US360471182021,"Block Group 1, Census Tract 1182.02, Kings County, New York",1743,536
1500000US360471182022,"Block Group 2, Census Tract 1182.02, Kings County, New York",1734,489
1500000US360471184001,"Block Group 1, Census Tract 1184, Kings County, New York",1392,419
1500000US360471184002,"Block Group 2, Census Tract 1184, Kings County, New York",1177,656
1500000US360471184003,"Block Group 3, Census Tract 1184, Kings County, New York",2248,468
1500000US360471186001,"Block Group 1, Census Tract 1186, Kings County, New York",1651,371
1500000US360471186002,"Block Group 2, Census Tract 1186, Kings County, New York",1292,385
1500000US360471188001,"Block Group 1, Census Tract 1188, Kings County, New York",1035,352
1500000US360471188002,"Block Group 2, Census Tract 1188, Kings County, New York",1227,429
1500000US360471188003,"Block Group 3, Census Tract 1188, Kings County, New York",2496,860
1500000US360471190001,"Block Group 1, Census Tract 1190, Kings County, New York",1106,220
1500000US360471190002,"Block Group 2, Census Tract 1190, Kings County, New York",1121,473
1500000US360471192001,"Block Group 1, Census Tract 1192, Kings County, New York",1024,349
1500000US360471192002,"Block Group 2, Census Tract 1192, Kings County, New York",1322,667
1500000US360471192003,"Block Group 3, Census Tract 1192, Kings County, New York",697,242
1500000US360471194001,"Block Group 1, Census Tract 1194, Kings County, New York",1316,511
1500000US360471194002,"Block Group 2, Census Tract 1194, Kings County, New York",2188,779
1500000US360471194003,"Block Group 3, Census Tract 1194, Kings County, New York",1858,838
1500000US360471196001,"Block Group 1, Census Tract 1196, Kings County, New York",1450,460
1500000US360471196002,"Block Group 2, Census Tract 1196, Kings County, New York",922,433
1500000US360471196003,"Block Group 3, Census Tract 1196, Kings County, New York",1586,400
1500000US360471196004,"Block Group 4, Census Tract 1196, Kings County, New York",874,405
1500000US360471198001,"Block Group 1, Census Tract 1198, Kings County, New York",1111,575
1500000US360471198002,"Block Group 2, Census Tract 1198, Kings County, New York",1065,325
1500000US360471198003,"Block Group 3, Census Tract 1198, Kings County, New York",999,491
1500000US360471200001,"Block Group 1, Census Tract 1200, Kings County, New York",1319,206
1500000US360471200002,"Block Group 2, Census Tract 1200, Kings County, New York",1333,459
1500000US360471202001,"Block Group 1, Census Tract 1202, Kings County, New York",1201,411
1500000US360471202002,"Block Group 2, Census Tract 1202, Kings County, New York",877,308
1500000US360471208011,"Block Group 1, Census Tract 1208.01, Kings County, New York",1639,718
1500000US360471208012,"Block Group 2, Census Tract 1208.01, Kings County, New York",1134,392
1500000US360471208013,"Block Group 3, Census Tract 1208.01, Kings County, New York",1515,762
1500000US360471208014,"Block Group 4, Census Tract 1208.01, Kings County, New York",808,574
1500000US360471208021,"Block Group 1, Census Tract 1208.02, Kings County, New York",2689,938
1500000US360471208022,"Block Group 2, Census Tract 1208.02, Kings County, New York",1449,811
1500000US360471208031,"Block Group 1, Census Tract 1208.03, Kings County, New York",2203,524
1500000US360471210001,"Block Group 1, Census Tract 1210, Kings County, New York",1878,467
1500000US360471210002,"Block Group 2, Census Tract 1210, Kings County, New York",2325,788
1500000US360471214001,"Block Group 1, Census Tract 1214, Kings County, New York",2708,732
1500000US360471214002,"Block Group 2, Census Tract 1214, Kings County, New York",1634,387
1500000US360471220001,"Block Group 1, Census Tract 1220, Kings County, New York",2520,688
1500000US360471220002,"Block Group 2, Census Tract 1220, Kings County, New York",3571,975
1500000US360471237001,"Block Group 1, Census Tract 1237, Kings County, New York",1240,633
1500000US360471237002,"Block Group 2, Census Tract 1237, Kings County, New York",3546,1093
1500000US360471237003,"Block Group 3, Census Tract 1237, Kings County, New York",2347,882
1500000US360471502001,"Block Group 1, Census Tract 1502, Kings County, New York",907,242
1500000US360471502002,"Block Group 2, Census Tract 1502, Kings County, New York",965,274
1500000US360471502003,"Block Group 3, Census Tract 1502, Kings County, New York",736,202
1500000US360471522001,"Block Group 1, Census Tract 1522, Kings County, New York",1156,338
1500000US360471522002,"Block Group 2, Census Tract 1522, Kings County, New York",1638,520
1500000US360471522003,"Block Group 3, Census Tract 1522, Kings County, New York",835,301
1500000US360479901000,"Block Group 0, Census Tract 9901, Kings County, New York",0,12
1500000US360610001001,"Block Group 1, Census Tract 1, New York County, New York",0,12
1500000US360610002010,"Block Group 0, Census Tract 2.01, New York County, New York",0,12
1500000US360610002011,"Block Group 1, Census Tract 2.01, New York County, New York",823,271
1500000US360610002012,"Block Group 2, Census Tract 2.01, New York County, New York",1938,1212
1500000US360610002020,"Block Group 0, Census Tract 2.02, New York County, New York",0,12
1500000US360610002021,"Block Group 1, Census Tract 2.02, New York County, New York",939,396
1500000US360610002022,"Block Group 2, Census Tract 2.02, New York County, New York",1148,343
1500000US360610002023,"Block Group 3, Census Tract 2.02, New York County, New York",1130,425
1500000US360610002024,"Block Group 4, Census Tract 2.02, New York County, New York",1844,487
1500000US360610002025,"Block Group 5, Census Tract 2.02, New York County, New York",0,12
1500000US360610002026,"Block Group 6, Census Tract 2.02, New York County, New York",1847,518
1500000US360610005000,"Block Group 0, Census Tract 5, New York County, New York",0,12
1500000US360610005001,"Block Group 1, Census Tract 5, New York County, New York",0,12
1500000US360610005002,"Block Group 2, Census Tract 5, New York County, New York",0,12
1500000US360610006000,"Block Group 0, Census Tract 6, New York County, New York",0,12
1500000US360610006001,"Block Group 1, Census Tract 6, New York County, New York",1406,467
1500000US360610006002,"Block Group 2, Census Tract 6, New York County, New York",3290,1391
1500000US360610006003,"Block Group 3, Census Tract 6, New York County, New York",913,348
